match_date,home_country,away_country,home_score,away_score,match_type,match_city,match_country,home_team_result
3951.0,110.0,223.0,0.0,1.0,47.0,422.0,231.0,1.0
3952.0,160.0,64.0,3.0,4.0,14.0,170.0,172.0,1.0
3952.0,214.0,223.0,3.0,0.0,47.0,422.0,231.0,2.0
3952.0,235.0,180.0,3.0,2.0,14.0,294.0,257.0,2.0
3953.0,125.0,72.0,0.0,2.0,46.0,909.0,134.0,1.0
3953.0,208.0,94.0,0.0,2.0,47.0,187.0,226.0,1.0
3954.0,241.0,223.0,3.0,4.0,47.0,1747.0,232.0,1.0
3955.0,207.0,168.0,3.0,3.0,47.0,1486.0,225.0,0.0
3956.0,225.0,34.0,7.0,5.0,47.0,720.0,244.0,2.0
3957.0,12.0,173.0,1.0,0.0,47.0,1664.0,11.0,2.0
3957.0,57.0,159.0,2.0,0.0,69.0,383.0,60.0,2.0
3957.0,95.0,55.0,2.0,2.0,47.0,258.0,103.0,0.0
3958.0,43.0,8.0,1.0,1.0,26.0,1418.0,45.0,0.0
3958.0,160.0,205.0,1.0,0.0,46.0,170.0,172.0,2.0
3959.0,225.0,109.0,3.0,2.0,47.0,908.0,174.0,2.0
3960.0,240.0,223.0,0.0,2.0,47.0,898.0,174.0,1.0
3961.0,57.0,234.0,1.0,0.0,46.0,383.0,60.0,2.0
3961.0,65.0,19.0,2.0,2.0,47.0,890.0,68.0,0.0
3961.0,80.0,109.0,7.0,1.0,47.0,337.0,174.0,2.0
3961.0,184.0,71.0,3.0,1.0,46.0,559.0,201.0,2.0
3962.0,80.0,223.0,2.0,0.0,47.0,766.0,174.0,2.0
3962.0,240.0,109.0,2.0,3.0,47.0,1085.0,174.0,1.0
3963.0,1.0,149.0,0.0,2.0,46.0,1582.0,1.0,1.0
3963.0,95.0,239.0,2.0,1.0,47.0,258.0,103.0,2.0
3963.0,101.0,168.0,3.0,2.0,47.0,459.0,109.0,2.0
3963.0,240.0,79.0,3.0,4.0,47.0,908.0,174.0,1.0
3964.0,102.0,239.0,2.0,0.0,47.0,680.0,111.0,2.0
3965.0,220.0,217.0,4.0,1.0,47.0,61.0,240.0,2.0
3966.0,2.0,173.0,2.0,2.0,47.0,42.0,2.0,0.0
3966.0,79.0,204.0,1.0,1.0,46.0,186.0,86.0,0.0
3966.0,103.0,71.0,6.0,1.0,46.0,544.0,112.0,2.0
3967.0,125.0,159.0,0.0,2.0,46.0,909.0,134.0,1.0
3968.0,73.0,159.0,1.0,0.0,46.0,1188.0,76.0,2.0
3969.0,108.0,118.0,0.0,0.0,82.0,808.0,124.0,0.0
3969.0,115.0,99.0,0.0,1.0,82.0,808.0,124.0,1.0
3970.0,208.0,157.0,2.0,1.0,46.0,842.0,226.0,2.0
3971.0,115.0,107.0,2.0,0.0,82.0,808.0,124.0,2.0
3971.0,122.0,118.0,2.0,1.0,82.0,808.0,124.0,2.0
3971.0,173.0,193.0,2.0,1.0,47.0,1260.0,187.0,2.0
3972.0,115.0,121.0,1.0,1.0,82.0,808.0,124.0,0.0
3973.0,100.0,118.0,1.0,0.0,82.0,808.0,124.0,2.0
3973.0,108.0,121.0,2.0,5.0,82.0,808.0,124.0,1.0
3974.0,65.0,234.0,2.0,1.0,14.0,890.0,68.0,2.0
3975.0,115.0,118.0,2.0,3.0,82.0,808.0,124.0,1.0
3976.0,239.0,173.0,1.0,1.0,47.0,171.0,262.0,0.0
3977.0,169.0,8.0,3.0,0.0,27.0,91.0,183.0,2.0
3977.0,184.0,157.0,3.0,2.0,14.0,559.0,201.0,2.0
3978.0,31.0,173.0,0.0,0.0,47.0,1484.0,33.0,0.0
3978.0,82.0,56.0,4.0,2.0,46.0,93.0,90.0,2.0
3979.0,102.0,56.0,0.0,1.0,47.0,680.0,111.0,1.0
3980.0,19.0,72.0,3.0,0.0,47.0,251.0,19.0,2.0
3981.0,103.0,56.0,3.0,1.0,47.0,221.0,112.0,2.0
3982.0,8.0,165.0,8.0,1.0,27.0,259.0,7.0,2.0
3983.0,82.0,234.0,2.0,0.0,46.0,93.0,90.0,2.0
3983.0,151.0,64.0,1.0,1.0,47.0,57.0,162.0,0.0
3984.0,110.0,240.0,4.0,2.0,47.0,1063.0,119.0,2.0
3985.0,110.0,240.0,2.0,8.0,47.0,1063.0,119.0,1.0
3986.0,220.0,31.0,0.0,0.0,47.0,674.0,240.0,0.0
3987.0,228.0,77.0,0.0,2.0,47.0,1028.0,249.0,1.0
3988.0,216.0,47.0,0.0,3.0,47.0,889.0,234.0,1.0
3989.0,105.0,51.0,2.0,0.0,46.0,761.0,114.0,2.0
3990.0,104.0,47.0,2.0,0.0,7.0,8.0,113.0,2.0
3991.0,52.0,52.0,1.0,1.0,46.0,761.0,114.0,0.0
3992.0,105.0,52.0,2.0,0.0,46.0,761.0,114.0,2.0
3993.0,173.0,218.0,5.0,1.0,46.0,1132.0,187.0,2.0
3994.0,102.0,149.0,0.0,1.0,47.0,680.0,111.0,1.0
3995.0,53.0,51.0,1.0,0.0,46.0,617.0,54.0,2.0
3996.0,48.0,46.0,3.0,0.0,47.0,236.0,49.0,2.0
3997.0,53.0,104.0,0.0,0.0,46.0,617.0,54.0,0.0
3998.0,52.0,104.0,2.0,1.0,46.0,617.0,54.0,2.0
3998.0,218.0,202.0,4.0,1.0,46.0,1254.0,236.0,2.0
3999.0,50.0,202.0,1.0,0.0,46.0,1393.0,52.0,2.0
4000.0,110.0,68.0,3.0,2.0,7.0,1063.0,119.0,2.0
4001.0,50.0,216.0,4.0,0.0,46.0,1393.0,52.0,2.0
4001.0,225.0,68.0,1.0,2.0,7.0,720.0,244.0,1.0
4002.0,50.0,216.0,1.0,0.0,47.0,1393.0,52.0,2.0
4003.0,93.0,138.0,0.0,1.0,46.0,1398.0,101.0,1.0
4003.0,110.0,223.0,3.0,0.0,7.0,1063.0,119.0,2.0
4003.0,205.0,49.0,1.0,3.0,46.0,1186.0,223.0,1.0
4003.0,219.0,145.0,0.0,0.0,47.0,1613.0,238.0,0.0
4004.0,139.0,92.0,3.0,0.0,46.0,989.0,150.0,2.0
4005.0,218.0,49.0,0.0,1.0,46.0,1254.0,236.0,1.0
4005.0,224.0,138.0,2.0,2.0,46.0,894.0,243.0,0.0
4006.0,53.0,49.0,1.0,2.0,47.0,1711.0,163.0,1.0
4007.0,64.0,152.0,4.0,0.0,20.0,1399.0,67.0,2.0
4007.0,87.0,165.0,1.0,4.0,47.0,581.0,95.0,1.0
4008.0,94.0,105.0,1.0,4.0,47.0,1482.0,102.0,1.0
4009.0,93.0,152.0,0.0,2.0,20.0,1399.0,67.0,1.0
4009.0,115.0,145.0,0.0,2.0,47.0,1604.0,131.0,1.0
4009.0,139.0,222.0,2.0,0.0,46.0,989.0,150.0,2.0
4010.0,79.0,102.0,1.0,1.0,47.0,605.0,86.0,0.0
4010.0,225.0,109.0,3.0,1.0,7.0,720.0,244.0,2.0
4011.0,64.0,92.0,3.0,1.0,20.0,1399.0,67.0,2.0
4011.0,87.0,165.0,0.0,3.0,47.0,581.0,95.0,1.0
4011.0,122.0,114.0,4.0,1.0,47.0,1604.0,131.0,2.0
4011.0,205.0,216.0,6.0,1.0,46.0,1186.0,223.0,2.0
4012.0,94.0,105.0,1.0,2.0,47.0,1482.0,102.0,1.0
4013.0,50.0,165.0,1.0,0.0,47.0,1393.0,52.0,2.0
4013.0,93.0,222.0,0.0,1.0,46.0,1398.0,101.0,1.0
4013.0,102.0,205.0,0.0,0.0,47.0,680.0,111.0,0.0
4013.0,160.0,149.0,2.0,1.0,46.0,170.0,172.0,2.0
4013.0,235.0,81.0,4.0,1.0,46.0,294.0,257.0,2.0
4014.0,50.0,165.0,0.0,0.0,47.0,1393.0,52.0,0.0
4014.0,122.0,145.0,1.0,0.0,47.0,1604.0,131.0,2.0
4015.0,54.0,118.0,2.0,0.0,47.0,1103.0,56.0,2.0
4016.0,224.0,92.0,1.0,1.0,46.0,1559.0,101.0,0.0
4017.0,33.0,105.0,1.0,1.0,47.0,1306.0,35.0,0.0
4018.0,73.0,12.0,1.0,2.0,47.0,1188.0,76.0,1.0
4018.0,101.0,19.0,0.0,2.0,47.0,459.0,109.0,1.0
4019.0,189.0,105.0,1.0,4.0,47.0,717.0,207.0,1.0
4020.0,130.0,105.0,1.0,1.0,47.0,794.0,140.0,0.0
4021.0,50.0,52.0,6.0,0.0,19.0,581.0,95.0,2.0
4021.0,64.0,138.0,0.0,2.0,19.0,581.0,95.0,1.0
4022.0,89.0,181.0,3.0,1.0,7.0,379.0,97.0,2.0
4023.0,64.0,52.0,1.0,1.0,19.0,581.0,95.0,0.0
4024.0,160.0,234.0,0.0,5.0,14.0,170.0,172.0,1.0
4025.0,139.0,52.0,5.0,0.0,19.0,581.0,95.0,2.0
4026.0,170.0,165.0,0.0,1.0,47.0,870.0,184.0,1.0
4027.0,69.0,109.0,2.0,1.0,7.0,18.0,72.0,2.0
4027.0,92.0,138.0,0.0,3.0,19.0,581.0,95.0,1.0
4028.0,50.0,138.0,1.0,1.0,19.0,581.0,95.0,0.0
4028.0,87.0,52.0,3.0,2.0,19.0,581.0,95.0,2.0
4029.0,19.0,168.0,0.0,0.0,47.0,251.0,19.0,0.0
4029.0,151.0,157.0,0.0,0.0,46.0,1343.0,162.0,0.0
4030.0,50.0,63.0,1.0,2.0,19.0,581.0,95.0,1.0
4030.0,92.0,52.0,1.0,1.0,19.0,581.0,95.0,0.0
4031.0,65.0,180.0,2.0,2.0,14.0,890.0,68.0,0.0
4032.0,1.0,205.0,0.0,2.0,46.0,1582.0,1.0,1.0
4032.0,87.0,138.0,1.0,2.0,19.0,581.0,95.0,1.0
4033.0,80.0,47.0,4.0,1.0,47.0,14.0,87.0,2.0
4034.0,43.0,166.0,4.0,1.0,39.0,1418.0,45.0,2.0
4035.0,69.0,201.0,1.0,0.0,7.0,18.0,72.0,2.0
4035.0,132.0,181.0,0.0,2.0,7.0,131.0,142.0,1.0
4035.0,172.0,102.0,0.0,0.0,46.0,1701.0,186.0,0.0
4035.0,239.0,72.0,1.0,0.0,46.0,171.0,262.0,2.0
4036.0,220.0,169.0,0.0,1.0,46.0,61.0,240.0,1.0
4037.0,79.0,53.0,5.0,0.0,46.0,731.0,86.0,2.0
4038.0,12.0,77.0,1.0,1.0,46.0,1664.0,11.0,0.0
4038.0,50.0,138.0,0.0,0.0,46.0,1393.0,52.0,0.0
4038.0,56.0,169.0,0.0,1.0,46.0,235.0,58.0,1.0
4038.0,110.0,201.0,1.0,1.0,7.0,1063.0,119.0,0.0
4038.0,169.0,226.0,2.0,1.0,24.0,91.0,183.0,2.0
4039.0,170.0,42.0,0.0,1.0,39.0,870.0,184.0,1.0
4040.0,98.0,194.0,5.0,0.0,47.0,683.0,106.0,2.0
4041.0,103.0,234.0,4.0,1.0,47.0,500.0,112.0,2.0
4041.0,225.0,201.0,1.0,3.0,7.0,720.0,244.0,1.0
4041.0,228.0,165.0,4.0,0.0,24.0,1028.0,249.0,2.0
4042.0,146.0,217.0,0.0,1.0,47.0,300.0,157.0,1.0
4042.0,176.0,218.0,3.0,0.0,46.0,256.0,192.0,2.0
4042.0,208.0,1.0,1.0,0.0,46.0,541.0,226.0,2.0
4043.0,105.0,138.0,2.0,3.0,46.0,761.0,114.0,1.0
4043.0,132.0,46.0,1.0,1.0,47.0,131.0,142.0,0.0
4044.0,65.0,94.0,1.0,0.0,47.0,890.0,68.0,2.0
4044.0,101.0,193.0,1.0,0.0,46.0,459.0,109.0,2.0
4044.0,185.0,131.0,3.0,1.0,7.0,415.0,202.0,2.0
4044.0,207.0,53.0,3.0,0.0,46.0,1114.0,225.0,2.0
4045.0,139.0,104.0,8.0,0.0,46.0,989.0,150.0,2.0
4045.0,160.0,1.0,4.0,1.0,46.0,170.0,172.0,2.0
4046.0,184.0,193.0,0.0,0.0,47.0,559.0,201.0,0.0
4047.0,19.0,101.0,1.0,0.0,46.0,251.0,19.0,2.0
4047.0,31.0,218.0,4.0,1.0,47.0,1484.0,33.0,2.0
4047.0,43.0,226.0,0.0,0.0,29.0,1418.0,45.0,0.0
4047.0,239.0,64.0,1.0,1.0,47.0,171.0,262.0,0.0
4048.0,50.0,104.0,7.0,0.0,46.0,1393.0,52.0,2.0
4049.0,79.0,64.0,0.0,1.0,47.0,1123.0,86.0,1.0
4050.0,139.0,49.0,1.0,0.0,46.0,989.0,150.0,2.0
4050.0,170.0,230.0,1.0,0.0,46.0,870.0,184.0,2.0
4050.0,172.0,31.0,1.0,1.0,47.0,396.0,186.0,0.0
4050.0,177.0,12.0,0.0,0.0,47.0,1042.0,216.0,0.0
4050.0,207.0,64.0,1.0,2.0,47.0,565.0,225.0,1.0
4050.0,228.0,42.0,1.0,1.0,29.0,1028.0,249.0,0.0
4051.0,162.0,212.0,7.0,0.0,47.0,185.0,175.0,2.0
4052.0,99.0,218.0,1.0,2.0,47.0,1560.0,107.0,1.0
4052.0,105.0,49.0,1.0,1.0,46.0,761.0,114.0,0.0
4053.0,78.0,94.0,1.0,1.0,46.0,855.0,84.0,0.0
4053.0,132.0,88.0,2.0,1.0,7.0,131.0,142.0,2.0
4053.0,172.0,180.0,1.0,1.0,46.0,345.0,186.0,0.0
4053.0,177.0,81.0,3.0,1.0,46.0,1042.0,216.0,2.0
4053.0,228.0,230.0,5.0,0.0,46.0,1028.0,249.0,2.0
4054.0,99.0,218.0,2.0,1.0,47.0,1560.0,107.0,2.0
4055.0,208.0,78.0,0.0,1.0,47.0,148.0,226.0,1.0
4056.0,72.0,180.0,1.0,2.0,46.0,624.0,75.0,1.0
4056.0,162.0,124.0,4.0,2.0,46.0,1607.0,175.0,2.0
4057.0,121.0,103.0,0.0,1.0,7.0,1021.0,130.0,1.0
4058.0,176.0,55.0,1.0,0.0,46.0,256.0,192.0,2.0
4058.0,177.0,234.0,2.0,1.0,46.0,1042.0,216.0,2.0
4058.0,231.0,226.0,1.0,3.0,46.0,293.0,252.0,1.0
4059.0,28.0,19.0,5.0,0.0,47.0,1327.0,29.0,2.0
4059.0,231.0,166.0,3.0,6.0,46.0,293.0,252.0,1.0
4060.0,73.0,8.0,0.0,0.0,47.0,1188.0,76.0,0.0
4061.0,28.0,78.0,2.0,0.0,47.0,1327.0,29.0,2.0
4061.0,89.0,131.0,2.0,1.0,7.0,379.0,97.0,2.0
4061.0,170.0,226.0,0.0,1.0,46.0,870.0,184.0,1.0
4062.0,28.0,8.0,0.0,0.0,47.0,1327.0,29.0,0.0
4062.0,57.0,71.0,3.0,1.0,69.0,383.0,60.0,2.0
4063.0,12.0,94.0,0.0,1.0,46.0,1664.0,11.0,1.0
4063.0,31.0,101.0,4.0,0.0,46.0,1484.0,33.0,2.0
4063.0,173.0,172.0,2.0,1.0,46.0,1132.0,187.0,2.0
4063.0,228.0,166.0,2.0,1.0,46.0,1028.0,249.0,2.0
4064.0,162.0,239.0,3.0,0.0,46.0,1154.0,175.0,2.0
4064.0,207.0,102.0,2.0,2.0,47.0,933.0,225.0,0.0
4065.0,2.0,28.0,0.0,3.0,47.0,1145.0,2.0,1.0
4066.0,57.0,204.0,2.0,1.0,69.0,383.0,60.0,2.0
4067.0,72.0,102.0,0.0,2.0,46.0,624.0,75.0,1.0
4068.0,173.0,28.0,0.0,0.0,47.0,1260.0,187.0,0.0
4069.0,47.0,21.0,1.0,6.0,47.0,236.0,49.0,1.0
4069.0,95.0,102.0,2.0,1.0,47.0,258.0,103.0,2.0
4069.0,104.0,120.0,4.0,0.0,7.0,8.0,113.0,2.0
4069.0,177.0,56.0,6.0,0.0,46.0,1042.0,216.0,2.0
4070.0,207.0,28.0,1.0,2.0,47.0,1486.0,225.0,1.0
4071.0,177.0,28.0,0.0,3.0,47.0,1042.0,216.0,1.0
4072.0,96.0,56.0,1.0,3.0,47.0,1318.0,104.0,1.0
4073.0,93.0,49.0,1.0,1.0,47.0,1559.0,101.0,0.0
4074.0,8.0,42.0,1.0,0.0,26.0,259.0,7.0,2.0
4075.0,45.0,61.0,0.0,1.0,46.0,146.0,47.0,1.0
4076.0,43.0,8.0,1.0,1.0,26.0,1418.0,45.0,0.0
4076.0,164.0,218.0,1.0,3.0,47.0,1560.0,107.0,1.0
4077.0,99.0,161.0,4.0,1.0,47.0,1560.0,107.0,2.0
4078.0,62.0,44.0,2.0,0.0,46.0,582.0,65.0,2.0
4078.0,99.0,218.0,0.0,0.0,47.0,1560.0,107.0,0.0
4078.0,169.0,24.0,2.0,0.0,46.0,91.0,183.0,2.0
4078.0,205.0,73.0,7.0,0.0,47.0,1186.0,223.0,2.0
4079.0,205.0,73.0,5.0,0.0,47.0,1186.0,223.0,2.0
4080.0,108.0,99.0,0.0,0.0,47.0,56.0,117.0,0.0
4081.0,8.0,165.0,3.0,0.0,46.0,259.0,7.0,2.0
4081.0,43.0,44.0,7.0,2.0,46.0,1418.0,45.0,2.0
4082.0,44.0,97.0,3.0,0.0,47.0,1166.0,122.0,2.0
4082.0,112.0,155.0,1.0,0.0,47.0,1166.0,122.0,2.0
4083.0,35.0,155.0,1.0,1.0,47.0,1166.0,122.0,0.0
4083.0,89.0,97.0,3.0,1.0,47.0,1166.0,122.0,2.0
4084.0,112.0,43.0,3.0,0.0,47.0,1166.0,122.0,2.0
4085.0,105.0,216.0,4.0,0.0,47.0,761.0,114.0,2.0
4086.0,35.0,97.0,0.0,0.0,47.0,1166.0,122.0,0.0
4086.0,89.0,155.0,1.0,2.0,47.0,1166.0,122.0,1.0
4087.0,35.0,43.0,1.0,3.0,47.0,1166.0,122.0,1.0
4087.0,45.0,42.0,2.0,0.0,46.0,146.0,47.0,2.0
4087.0,112.0,88.0,3.0,0.0,47.0,1166.0,122.0,2.0
4088.0,72.0,159.0,4.0,0.0,69.0,624.0,75.0,2.0
4088.0,112.0,97.0,3.0,0.0,47.0,1166.0,122.0,2.0
4088.0,169.0,8.0,0.0,0.0,46.0,91.0,183.0,0.0
4089.0,44.0,155.0,3.0,3.0,47.0,1166.0,122.0,0.0
4090.0,44.0,88.0,2.0,0.0,47.0,1166.0,122.0,2.0
4090.0,112.0,35.0,4.0,0.0,47.0,1166.0,122.0,2.0
4091.0,98.0,155.0,2.0,1.0,47.0,1166.0,122.0,2.0
4092.0,113.0,212.0,2.0,3.0,61.0,794.0,140.0,1.0
4092.0,121.0,47.0,2.0,1.0,7.0,1021.0,130.0,2.0
4093.0,33.0,93.0,4.0,2.0,61.0,794.0,140.0,2.0
4093.0,62.0,42.0,2.0,2.0,46.0,582.0,65.0,0.0
4094.0,8.0,24.0,4.0,1.0,46.0,259.0,7.0,2.0
4094.0,94.0,232.0,1.0,2.0,61.0,794.0,140.0,1.0
4094.0,130.0,112.0,0.0,2.0,61.0,794.0,140.0,1.0
4095.0,94.0,96.0,2.0,2.0,61.0,664.0,140.0,0.0
4095.0,130.0,232.0,3.0,3.0,61.0,664.0,140.0,0.0
4096.0,113.0,232.0,0.0,0.0,61.0,664.0,140.0,0.0
4096.0,130.0,96.0,0.0,3.0,61.0,664.0,140.0,1.0
4097.0,24.0,165.0,2.0,1.0,46.0,825.0,26.0,2.0
4097.0,33.0,212.0,1.0,1.0,61.0,794.0,140.0,0.0
4097.0,43.0,61.0,3.0,1.0,46.0,1418.0,45.0,2.0
4097.0,204.0,223.0,4.0,1.0,7.0,752.0,222.0,2.0
4097.0,207.0,71.0,2.0,2.0,69.0,906.0,225.0,0.0
4098.0,97.0,112.0,0.0,1.0,61.0,794.0,140.0,1.0
4099.0,33.0,209.0,3.0,1.0,61.0,794.0,140.0,2.0
4100.0,94.0,112.0,0.0,1.0,61.0,794.0,140.0,1.0
4100.0,97.0,232.0,2.0,0.0,61.0,794.0,140.0,2.0
4101.0,33.0,96.0,1.0,1.0,61.0,664.0,140.0,0.0
4101.0,94.0,212.0,1.0,1.0,61.0,664.0,140.0,0.0
4102.0,75.0,154.0,2.0,2.0,47.0,865.0,81.0,0.0
4102.0,113.0,209.0,1.0,1.0,61.0,794.0,140.0,0.0
4103.0,24.0,8.0,1.0,2.0,46.0,825.0,26.0,1.0
4103.0,75.0,154.0,1.0,4.0,47.0,865.0,81.0,1.0
4104.0,189.0,96.0,1.0,2.0,47.0,717.0,207.0,1.0
4105.0,31.0,77.0,3.0,2.0,47.0,1653.0,33.0,2.0
4105.0,177.0,239.0,0.0,0.0,47.0,1042.0,216.0,0.0
4106.0,48.0,103.0,4.0,2.0,7.0,236.0,49.0,2.0
4106.0,95.0,12.0,3.0,0.0,46.0,258.0,103.0,2.0
4107.0,28.0,226.0,3.0,0.0,47.0,177.0,29.0,2.0
4108.0,152.0,208.0,4.0,1.0,47.0,1119.0,165.0,2.0
4109.0,240.0,109.0,3.0,3.0,47.0,1085.0,263.0,0.0
4110.0,152.0,208.0,2.0,1.0,47.0,1119.0,165.0,2.0
4111.0,240.0,109.0,2.0,3.0,47.0,766.0,263.0,1.0
4112.0,162.0,72.0,0.0,1.0,46.0,1154.0,175.0,1.0
4113.0,225.0,240.0,2.0,2.0,47.0,720.0,244.0,0.0
4114.0,56.0,172.0,3.0,1.0,46.0,1269.0,58.0,2.0
4114.0,125.0,239.0,2.0,5.0,46.0,909.0,134.0,1.0
4114.0,240.0,109.0,3.0,2.0,47.0,908.0,263.0,2.0
4115.0,48.0,120.0,3.0,2.0,7.0,236.0,49.0,2.0
4116.0,225.0,241.0,4.0,1.0,47.0,720.0,244.0,2.0
4117.0,31.0,19.0,3.0,0.0,46.0,1484.0,33.0,2.0
4117.0,110.0,211.0,0.0,2.0,47.0,720.0,244.0,1.0
4117.0,162.0,56.0,2.0,2.0,69.0,1154.0,175.0,0.0
4117.0,207.0,78.0,1.0,2.0,46.0,1486.0,225.0,1.0
4118.0,225.0,109.0,2.0,2.0,47.0,720.0,244.0,0.0
4119.0,72.0,168.0,2.0,0.0,46.0,624.0,75.0,2.0
4119.0,214.0,241.0,3.0,0.0,47.0,720.0,244.0,2.0
4120.0,110.0,241.0,5.0,1.0,47.0,720.0,244.0,2.0
4121.0,160.0,180.0,3.0,2.0,14.0,170.0,172.0,2.0
4121.0,225.0,211.0,1.0,1.0,47.0,720.0,244.0,0.0
4121.0,235.0,64.0,0.0,0.0,14.0,294.0,257.0,0.0
4122.0,82.0,173.0,1.0,4.0,46.0,1222.0,90.0,1.0
4123.0,73.0,239.0,1.0,0.0,46.0,1188.0,76.0,2.0
4123.0,79.0,12.0,4.0,1.0,47.0,1513.0,86.0,2.0
4123.0,95.0,77.0,3.0,2.0,46.0,258.0,103.0,2.0
4123.0,220.0,55.0,0.0,6.0,46.0,674.0,240.0,1.0
4124.0,43.0,61.0,2.0,1.0,46.0,870.0,184.0,2.0
4125.0,184.0,168.0,1.0,2.0,46.0,559.0,201.0,1.0
4126.0,80.0,46.0,5.0,0.0,47.0,14.0,87.0,2.0
4127.0,47.0,79.0,2.0,1.0,47.0,236.0,49.0,2.0
4127.0,57.0,173.0,1.0,3.0,46.0,383.0,60.0,1.0
4127.0,151.0,205.0,0.0,0.0,46.0,57.0,162.0,0.0
4128.0,65.0,12.0,2.0,3.0,47.0,890.0,68.0,1.0
4129.0,47.0,79.0,1.0,2.0,47.0,236.0,49.0,1.0
4130.0,110.0,211.0,4.0,2.0,47.0,1063.0,119.0,2.0
4130.0,220.0,172.0,2.0,1.0,46.0,61.0,240.0,2.0
4131.0,172.0,71.0,7.0,0.0,46.0,1529.0,186.0,2.0
4132.0,19.0,31.0,5.0,0.0,46.0,251.0,19.0,2.0
4132.0,57.0,81.0,1.0,1.0,46.0,383.0,60.0,0.0
4132.0,197.0,100.0,4.0,1.0,46.0,1450.0,217.0,2.0
4132.0,235.0,173.0,2.0,1.0,46.0,294.0,257.0,2.0
4133.0,156.0,79.0,0.0,4.0,47.0,829.0,170.0,1.0
4134.0,2.0,145.0,0.0,0.0,47.0,42.0,2.0,0.0
4134.0,78.0,12.0,1.0,0.0,46.0,855.0,84.0,2.0
4134.0,173.0,55.0,0.0,0.0,46.0,1260.0,187.0,0.0
4134.0,207.0,159.0,0.0,0.0,69.0,1486.0,225.0,0.0
4135.0,103.0,168.0,6.0,1.0,46.0,1336.0,112.0,2.0
4136.0,73.0,124.0,4.0,1.0,46.0,963.0,76.0,2.0
4137.0,54.0,204.0,0.0,5.0,46.0,498.0,56.0,1.0
4137.0,80.0,154.0,3.0,0.0,47.0,14.0,87.0,2.0
4137.0,239.0,159.0,1.0,1.0,46.0,171.0,262.0,0.0
4138.0,184.0,102.0,1.0,0.0,46.0,559.0,201.0,2.0
4139.0,65.0,157.0,2.0,1.0,14.0,890.0,68.0,2.0
4139.0,101.0,193.0,0.0,1.0,46.0,1188.0,76.0,1.0
4139.0,102.0,19.0,0.0,5.0,46.0,1304.0,111.0,1.0
4140.0,48.0,79.0,2.0,5.0,6.0,1489.0,238.0,1.0
4140.0,219.0,68.0,4.0,0.0,6.0,1613.0,238.0,2.0
4141.0,233.0,212.0,4.0,0.0,91.0,1349.0,255.0,2.0
4142.0,48.0,103.0,0.0,3.0,6.0,1451.0,238.0,1.0
4142.0,54.0,78.0,0.0,6.0,46.0,1103.0,56.0,1.0
4142.0,208.0,149.0,2.0,1.0,46.0,187.0,226.0,2.0
4142.0,219.0,181.0,0.0,0.0,6.0,1613.0,238.0,0.0
4143.0,233.0,129.0,2.0,2.0,91.0,1349.0,255.0,0.0
4144.0,69.0,181.0,1.0,5.0,6.0,1613.0,238.0,1.0
4144.0,80.0,103.0,4.0,1.0,6.0,204.0,238.0,2.0
4145.0,28.0,173.0,2.0,2.0,47.0,1327.0,29.0,0.0
4145.0,28.0,94.0,5.0,3.0,47.0,1535.0,29.0,2.0
4145.0,56.0,218.0,3.0,1.0,46.0,249.0,58.0,2.0
4145.0,59.0,83.0,2.0,0.0,94.0,763.0,221.0,2.0
4145.0,102.0,31.0,1.0,2.0,46.0,1304.0,111.0,1.0
4145.0,104.0,181.0,1.0,0.0,6.0,1613.0,238.0,2.0
4145.0,112.0,11.0,6.0,1.0,46.0,1215.0,37.0,2.0
4145.0,176.0,169.0,2.0,0.0,46.0,256.0,192.0,2.0
4145.0,219.0,79.0,2.0,3.0,6.0,1613.0,238.0,1.0
4146.0,203.0,197.0,1.0,2.0,94.0,763.0,221.0,1.0
4147.0,47.0,103.0,0.0,1.0,47.0,236.0,49.0,1.0
4147.0,59.0,197.0,1.0,0.0,94.0,763.0,221.0,2.0
4148.0,1.0,157.0,1.0,1.0,46.0,1582.0,1.0,0.0
4148.0,11.0,111.0,1.0,3.0,46.0,1215.0,37.0,1.0
4148.0,184.0,234.0,4.0,1.0,14.0,559.0,201.0,2.0
4149.0,104.0,131.0,1.0,3.0,47.0,236.0,49.0,1.0
4150.0,35.0,11.0,0.0,0.0,47.0,1215.0,37.0,0.0
4150.0,203.0,58.0,3.0,1.0,94.0,763.0,221.0,2.0
4151.0,94.0,11.0,1.0,0.0,47.0,1482.0,102.0,2.0
4152.0,8.0,173.0,1.0,1.0,47.0,259.0,7.0,0.0
4152.0,235.0,56.0,4.0,2.0,46.0,1722.0,257.0,2.0
4153.0,11.0,209.0,3.0,1.0,47.0,1482.0,102.0,2.0
4154.0,228.0,173.0,1.0,3.0,47.0,1028.0,249.0,1.0
4155.0,94.0,185.0,0.0,0.0,47.0,1482.0,102.0,0.0
4156.0,94.0,185.0,1.0,2.0,47.0,1482.0,102.0,1.0
4156.0,103.0,180.0,3.0,0.0,46.0,1074.0,112.0,2.0
4156.0,130.0,11.0,0.0,1.0,47.0,664.0,140.0,1.0
4157.0,130.0,11.0,0.0,3.0,47.0,664.0,140.0,1.0
4157.0,197.0,64.0,0.0,2.0,47.0,921.0,217.0,1.0
4158.0,110.0,79.0,2.0,13.0,47.0,1063.0,119.0,1.0
4158.0,156.0,21.0,0.0,1.0,47.0,829.0,170.0,1.0
